0.37797,0.46387
0.38189,0.46419
0.3858,0.46451
0.3897,0.46484
0.39363,0.46517
0.39753,0.4655
0.4014,0.46583
0.40532,0.46617
0.40924,0.46652
0.41313,0.46686
0.41702,0.46721
0.42093,0.46757
0.42482,0.46792
0.42871,0.46828
0.43261,0.46865
0.43653,0.46902
0.44044,0.46939
0.44438,0.46978
0.44829,0.47016
0.4522,0.47054
0.45609,0.47093
0.45998,0.47132
0.46386,0.47172
0.46776,0.47212
0.47168,0.47253
0.4756,0.47294
0.47952,0.47335
0.48343,0.47377
0.48732,0.47419
0.49121,0.47462
0.49515,0.47505
0.4991,0.47549
0.50303,0.47594
0.50694,0.47638
0.51088,0.47683
0.51479,0.47729
0.51869,0.47774
0.52256,0.4782
0.52647,0.47867
0.53044,0.47915
0.53442,0.47963
0.53839,0.48012
0.54229,0.4806
0.54625,0.4811
0.55018,0.4816
0.55407,0.4821
0.558,0.4826
0.56195,0.48312
0.56587,0.48364
0.56982,0.48416
0.57377,0.48469
0.57769,0.48522
0.58164,0.48577
0.58559,0.48631
0.58954,0.48687
0.59347,0.48742
0.59736,0.48798
0.60124,0.48853
0.60514,0.4891
0.60905,0.48968
0.61298,0.49026
0.6169,0.49085
0.62081,0.49144
0.6247,0.49203
0.62855,0.49263
0.63242,0.49323
0.63633,0.49385
0.64024,0.49447
0.64414,0.4951
0.64808,0.49574
0.65197,0.49638
0.65585,0.49703
0.65972,0.49768
0.66365,0.49834
0.66756,0.49901
0.67145,0.49969
0.67538,0.50038
0.6793,0.50107
0.68322,0.50178
0.68719,0.50249
0.69115,0.50322
0.69505,0.50395
0.6989,0.50467
0.70278,0.5054
0.7067,0.50616
0.71057,0.50691
0.71445,0.50767
0.71832,0.50845
0.72219,0.50922
0.72605,0.51001
0.72992,0.51081
0.73382,0.51163
0.73774,0.51246
0.74161,0.51329
0.7455,0.51414
0.74938,0.515
0.75324,0.51586
0.75709,0.51674
0.76094,0.51762
0.76481,0.51853
0.76865,0.51944
0.77244,0.52035
0.77627,0.52128
0.78013,0.52224
0.78398,0.52321
0.78777,0.52418
0.79158,0.52517
0.79542,0.52619
0.79923,0.52721
0.80305,0.52826
0.80689,0.52933
0.81074,0.53042
0.81455,0.53152
0.81837,0.53265
0.82221,0.5338
0.82602,0.53497
0.82983,0.53616
0.83364,0.53738
0.83747,0.53863
0.84129,0.53991
0.845131754,0.540451404
0.848956088,0.541534123
0.852780421,0.542616842
0.856604754,0.543699561
0.860429088,0.544782281
0.864253421,0.545865
0.868077754,0.546947719
0.871902088,0.548030439
0.875726421,0.549113158
0.879550754,0.550195877
0.883375088,0.551278596
0.887199421,0.552361316
0.891023754,0.553444035
0.894848088,0.554526754
0.898672421,0.555609474
0.902496754,0.556692193
